publication_year,history_start_year,history_end_year,top_author_percentage,author_id,final_first_name,final_last_name,rolling_publication_count
1961,1941,1960,10,AFZ002239,Henry,Bruton,2
1961,1941,1960,10,AFZ004954,William,Fellner,2
1961,1941,1960,10,AFZ006220,David,Granick,2
1961,1941,1960,10,AFZ006326,Zvi,Griliches,2
1961,1941,1960,10,AFZ006581,Everett,Hagen,2
1961,1941,1960,10,AFZ006665,D,Hamberg,2
1961,1941,1960,10,AFZ006966,Earl,Heady,2
1961,1941,1960,10,AFZ008745,Charles,Kindleberger,2
1961,1941,1960,10,AFZ009306,Simon,Kuznets,2
1961,1941,1960,10,AFZ012367,William,Nicholls,2
1961,1941,1960,10,AFZ012524,Warren,Nutter,2
1961,1941,1960,10,AFZ013238,Harvey,Perloff,2
1961,1941,1960,10,AFZ015329,Warren,Scoville,2
1961,1941,1960,10,AFZ015559,John,Sheahan,2
1961,1941,1960,10,AFZ016004,Arthur,Smithies,2
1961,1941,1960,10,AFZ016077,Robert,Solow,2
1961,1941,1960,10,AFZ016416,Calvin,Stillman,2
1961,1941,1960,10,AFZ016533,Adolf,Sturmthal,2
1961,1941,1960,10,AFZ017362,Ralph,Turvey,2
1962,1942,1961,1,AFZ001927,Kenneth,Boulding,4
1962,1942,1961,1,AFZ002133,Martin,Bronfenbrenner,4
1962,1942,1961,1,AFZ007464,Bert,Hoselitz,4
1962,1942,1961,5,AFZ001927,Kenneth,Boulding,4
1962,1942,1961,5,AFZ002133,Martin,Bronfenbrenner,4
1962,1942,1961,5,AFZ007464,Bert,Hoselitz,4
1962,1942,1961,5,AFZ008103,Leif,Johansen,3
1962,1942,1961,5,AFZ009724,Harvey,Leibenstein,3
1962,1942,1961,5,AFZ012367,William,Nicholls,3
1962,1942,1961,5,AFZ016077,Robert,Solow,3
1962,1942,1961,5,AFZ016533,Adolf,Sturmthal,3
1962,1942,1961,5,AFZ001671,Rudolph,Blitz,2
1962,1942,1961,5,AFZ002239,Henry,Bruton,2
1962,1942,1961,5,AFZ003217,Robert,Clower,2
1962,1942,1961,5,AFZ004412,Richard,Easterlin,2
1962,1942,1961,5,AFZ004954,William,Fellner,2
1962,1942,1961,5,AFZ006220,David,Granick,2
1962,1942,1961,5,AFZ006326,Zvi,Griliches,2
1962,1942,1961,5,AFZ006581,Everett,Hagen,2
1962,1942,1961,5,AFZ006665,D,Hamberg,2
1962,1942,1961,5,AFZ006966,Earl,Heady,2
1962,1942,1961,5,AFZ008124,Harry,Johnson,2
1962,1942,1961,5,AFZ008154,Bruce,Johnston,2
1962,1942,1961,5,AFZ008370,Subbiah,Kannappan,2
1962,1942,1961,5,AFZ008745,Charles,Kindleberger,2
1962,1942,1961,5,AFZ009306,Simon,Kuznets,2
1962,1942,1961,5,AFZ012524,Warren,Nutter,2
1962,1942,1961,5,AFZ013238,Harvey,Perloff,2
1962,1942,1961,5,AFZ015329,Warren,Scoville,2
1962,1942,1961,5,AFZ015559,John,Sheahan,2
1962,1942,1961,5,AFZ016004,Arthur,Smithies,2
1962,1942,1961,5,AFZ016416,Calvin,Stillman,2
1962,1942,1961,5,AFZ017362,Ralph,Turvey,2
1962,1942,1961,10,AFZ001927,Kenneth,Boulding,4
1962,1942,1961,10,AFZ002133,Martin,Bronfenbrenner,4
1962,1942,1961,10,AFZ007464,Bert,Hoselitz,4
1962,1942,1961,10,AFZ008103,Leif,Johansen,3
1962,1942,1961,10,AFZ009724,Harvey,Leibenstein,3
1962,1942,1961,10,AFZ012367,William,Nicholls,3
1962,1942,1961,10,AFZ016077,Robert,Solow,3
1962,1942,1961,10,AFZ016533,Adolf,Sturmthal,3
1962,1942,1961,10,AFZ001671,Rudolph,Blitz,2
1962,1942,1961,10,AFZ002239,Henry,Bruton,2
1962,1942,1961,10,AFZ003217,Robert,Clower,2
1962,1942,1961,10,AFZ004412,Richard,Easterlin,2
1962,1942,1961,10,AFZ004954,William,Fellner,2
1962,1942,1961,10,AFZ006220,David,Granick,2
1962,1942,1961,10,AFZ006326,Zvi,Griliches,2
1962,1942,1961,10,AFZ006581,Everett,Hagen,2
1962,1942,1961,10,AFZ006665,D,Hamberg,2
1962,1942,1961,10,AFZ006966,Earl,Heady,2
1962,1942,1961,10,AFZ008124,Harry,Johnson,2
1962,1942,1961,10,AFZ008154,Bruce,Johnston,2
1962,1942,1961,10,AFZ008370,Subbiah,Kannappan,2
1962,1942,1961,10,AFZ008745,Charles,Kindleberger,2
1962,1942,1961,10,AFZ009306,Simon,Kuznets,2
1962,1942,1961,10,AFZ012524,Warren,Nutter,2
1962,1942,1961,10,AFZ013238,Harvey,Perloff,2
1962,1942,1961,10,AFZ015329,Warren,Scoville,2
1962,1942,1961,10,AFZ015559,John,Sheahan,2
1962,1942,1961,10,AFZ016004,Arthur,Smithies,2
1962,1942,1961,10,AFZ016416,Calvin,Stillman,2
1962,1942,1961,10,AFZ017362,Ralph,Turvey,2
1963,1943,1962,1,AFZ002133,Martin,Bronfenbrenner,5
1963,1943,1962,1,AFZ001927,Kenneth,Boulding,4
1963,1943,1962,1,AFZ007464,Bert,Hoselitz,4
1963,1943,1962,1,AFZ008103,Leif,Johansen,4
1963,1943,1962,1,AFZ016077,Robert,Solow,4
1963,1943,1962,5,AFZ002133,Martin,Bronfenbrenner,5
1963,1943,1962,5,AFZ001927,Kenneth,Boulding,4
1963,1943,1962,5,AFZ007464,Bert,Hoselitz,4
1963,1943,1962,5,AFZ008103,Leif,Johansen,4
1963,1943,1962,5,AFZ016077,Robert,Solow,4
1963,1943,1962,5,AFZ009724,Harvey,Leibenstein,3
1963,1943,1962,5,AFZ012367,William,Nicholls,3
1963,1943,1962,5,AFZ016533,Adolf,Sturmthal,3
1963,1943,1962,5,AFZ001671,Rudolph,Blitz,2
1963,1943,1962,5,AFZ002239,Henry,Bruton,2
1963,1943,1962,5,AFZ002984,Hollis,Chenery,2
1963,1943,1962,5,AFZ003217,Robert,Clower,2
1963,1943,1962,5,AFZ004412,Richard,Easterlin,2
1963,1943,1962,5,AFZ004954,William,Fellner,2
1963,1943,1962,5,AFZ006220,David,Granick,2
1963,1943,1962,5,AFZ006326,Zvi,Griliches,2
1963,1943,1962,5,AFZ006581,Everett,Hagen,2
1963,1943,1962,5,AFZ006665,D,Hamberg,2
1963,1943,1962,5,AFZ006966,Earl,Heady,2
1963,1943,1962,5,AFZ008124,Harry,Johnson,2
1963,1943,1962,5,AFZ008154,Bruce,Johnston,2
1963,1943,1962,5,AFZ008280,Alfred,Kahn,2
1963,1943,1962,5,AFZ008370,Subbiah,Kannappan,2
1963,1943,1962,5,AFZ008745,Charles,Kindleberger,2
1963,1943,1962,5,AFZ009306,Simon,Kuznets,2
1963,1943,1962,5,AFZ012524,Warren,Nutter,2
1963,1943,1962,5,AFZ013238,Harvey,Perloff,2
1963,1943,1962,5,AFZ014336,Joan,Robinson,2
1963,1943,1962,5,AFZ015329,Warren,Scoville,2
1963,1943,1962,5,AFZ015405,Jati,Sengupta,2
1963,1943,1962,5,AFZ015559,John,Sheahan,2
1963,1943,1962,5,AFZ016004,Arthur,Smithies,2
1963,1943,1962,5,AFZ016416,Calvin,Stillman,2
1963,1943,1962,5,AFZ017100,Jan,Tinbergen,2
1963,1943,1962,5,AFZ017362,Ralph,Turvey,2
1963,1943,1962,10,AFZ002133,Martin,Bronfenbrenner,5
1963,1943,1962,10,AFZ001927,Kenneth,Boulding,4
1963,1943,1962,10,AFZ007464,Bert,Hoselitz,4
1963,1943,1962,10,AFZ008103,Leif,Johansen,4
1963,1943,1962,10,AFZ016077,Robert,Solow,4
1963,1943,1962,10,AFZ009724,Harvey,Leibenstein,3
1963,1943,1962,10,AFZ012367,William,Nicholls,3
1963,1943,1962,10,AFZ016533,Adolf,Sturmthal,3
1963,1943,1962,10,AFZ001671,Rudolph,Blitz,2
1963,1943,1962,10,AFZ002239,Henry,Bruton,2
1963,1943,1962,10,AFZ002984,Hollis,Chenery,2
1963,1943,1962,10,AFZ003217,Robert,Clower,2
1963,1943,1962,10,AFZ004412,Richard,Easterlin,2
1963,1943,1962,10,AFZ004954,William,Fellner,2
1963,1943,1962,10,AFZ006220,David,Granick,2
1963,1943,1962,10,AFZ006326,Zvi,Griliches,2
1963,1943,1962,10,AFZ006581,Everett,Hagen,2
1963,1943,1962,10,AFZ006665,D,Hamberg,2
1963,1943,1962,10,AFZ006966,Earl,Heady,2
1963,1943,1962,10,AFZ008124,Harry,Johnson,2
1963,1943,1962,10,AFZ008154,Bruce,Johnston,2
1963,1943,1962,10,AFZ008280,Alfred,Kahn,2
1963,1943,1962,10,AFZ008370,Subbiah,Kannappan,2
1963,1943,1962,10,AFZ008745,Charles,Kindleberger,2
1963,1943,1962,10,AFZ009306,Simon,Kuznets,2
1963,1943,1962,10,AFZ012524,Warren,Nutter,2
1963,1943,1962,10,AFZ013238,Harvey,Perloff,2
1963,1943,1962,10,AFZ014336,Joan,Robinson,2
1963,1943,1962,10,AFZ015329,Warren,Scoville,2
1963,1943,1962,10,AFZ015405,Jati,Sengupta,2
1963,1943,1962,10,AFZ015559,John,Sheahan,2
1963,1943,1962,10,AFZ016004,Arthur,Smithies,2
1963,1943,1962,10,AFZ016416,Calvin,Stillman,2
1963,1943,1962,10,AFZ017100,Jan,Tinbergen,2
1963,1943,1962,10,AFZ017362,Ralph,Turvey,2
1964,1944,1963,1,AFZ002133,Martin,Bronfenbrenner,5
1964,1944,1963,1,AFZ008103,Leif,Johansen,5
1964,1944,1963,1,AFZ001927,Kenneth,Boulding,4
1964,1944,1963,1,AFZ007464,Bert,Hoselitz,4
1964,1944,1963,1,AFZ012367,William,Nicholls,4
1964,1944,1963,1,AFZ016077,Robert,Solow,4
1964,1944,1963,5,AFZ002133,Martin,Bronfenbrenner,5
1964,1944,1963,5,AFZ008103,Leif,Johansen,5
1964,1944,1963,5,AFZ001927,Kenneth,Boulding,4
1964,1944,1963,5,AFZ007464,Bert,Hoselitz,4
1964,1944,1963,5,AFZ012367,William,Nicholls,4
1964,1944,1963,5,AFZ016077,Robert,Solow,4
1964,1944,1963,5,AFZ009724,Harvey,Leibenstein,3
1964,1944,1963,5,AFZ010746,Edwin,Mansfield,3
1964,1944,1963,5,AFZ015405,Jati,Sengupta,3
1964,1944,1963,5,AFZ016533,Adolf,Sturmthal,3
1964,1944,1963,5,AFZ017100,Jan,Tinbergen,3
1964,1944,1963,10,AFZ002133,Martin,Bronfenbrenner,5
1964,1944,1963,10,AFZ008103,Leif,Johansen,5
1964,1944,1963,10,AFZ001927,Kenneth,Boulding,4
1964,1944,1963,10,AFZ007464,Bert,Hoselitz,4
1964,1944,1963,10,AFZ012367,William,Nicholls,4
1964,1944,1963,10,AFZ016077,Robert,Solow,4
1964,1944,1963,10,AFZ009724,Harvey,Leibenstein,3
1964,1944,1963,10,AFZ010746,Edwin,Mansfield,3
1964,1944,1963,10,AFZ015405,Jati,Sengupta,3
1964,1944,1963,10,AFZ016533,Adolf,Sturmthal,3
1964,1944,1963,10,AFZ017100,Jan,Tinbergen,3
1964,1944,1963,10,AFZ001484,Jagdish,Bhagwati,2
1964,1944,1963,10,AFZ001671,Rudolph,Blitz,2
1964,1944,1963,10,AFZ002239,Henry,Bruton,2
1964,1944,1963,10,AFZ002984,Hollis,Chenery,2
1964,1944,1963,10,AFZ003217,Robert,Clower,2
1964,1944,1963,10,AFZ004412,Richard,Easterlin,2
1964,1944,1963,10,AFZ004644,Stephen,Enke,2
1964,1944,1963,10,AFZ004954,William,Fellner,2
1964,1944,1963,10,AFZ006220,David,Granick,2
1964,1944,1963,10,AFZ006326,Zvi,Griliches,2
1964,1944,1963,10,AFZ006581,Everett,Hagen,2
1964,1944,1963,10,AFZ006665,D,Hamberg,2
1964,1944,1963,10,AFZ006966,Earl,Heady,2
1964,1944,1963,10,AFZ008124,Harry,Johnson,2
1964,1944,1963,10,AFZ008154,Bruce,Johnston,2
1964,1944,1963,10,AFZ008280,Alfred,Kahn,2
1964,1944,1963,10,AFZ008370,Subbiah,Kannappan,2
1964,1944,1963,10,AFZ008745,Charles,Kindleberger,2
1964,1944,1963,10,AFZ009306,Simon,Kuznets,2
1964,1944,1963,10,AFZ012524,Warren,Nutter,2
1964,1944,1963,10,AFZ013238,Harvey,Perloff,2
1964,1944,1963,10,AFZ014336,Joan,Robinson,2
1964,1944,1963,10,AFZ015329,Warren,Scoville,2
1964,1944,1963,10,AFZ015559,John,Sheahan,2
1964,1944,1963,10,AFZ016004,Arthur,Smithies,2
1964,1944,1963,10,AFZ016416,Calvin,Stillman,2
1964,1944,1963,10,AFZ017362,Ralph,Turvey,2
1964,1944,1963,10,AFZ017461,Hirofumi,Uzawa,2
1965,1945,1964,1,AFZ002133,Martin,Bronfenbrenner,5
1965,1945,1964,1,AFZ008103,Leif,Johansen,5
1965,1945,1964,1,AFZ001927,Kenneth,Boulding,4
1965,1945,1964,1,AFZ007464,Bert,Hoselitz,4
1965,1945,1964,1,AFZ010746,Edwin,Mansfield,4
1965,1945,1964,1,AFZ012367,William,Nicholls,4
1965,1945,1964,1,AFZ016077,Robert,Solow,4
1965,1945,1964,5,AFZ002133,Martin,Bronfenbrenner,5
1965,1945,1964,5,AFZ008103,Leif,Johansen,5
1965,1945,1964,5,AFZ001927,Kenneth,Boulding,4
1965,1945,1964,5,AFZ007464,Bert,Hoselitz,4
1965,1945,1964,5,AFZ010746,Edwin,Mansfield,4
1965,1945,1964,5,AFZ012367,William,Nicholls,4
1965,1945,1964,5,AFZ016077,Robert,Solow,4
1965,1945,1964,5,AFZ009724,Harvey,Leibenstein,3
1965,1945,1964,5,AFZ015405,Jati,Sengupta,3
1965,1945,1964,5,AFZ016533,Adolf,Sturmthal,3
1965,1945,1964,5,AFZ017100,Jan,Tinbergen,3
1965,1945,1964,5,AFZ000363,Akihiro,Amano,2
1965,1945,1964,5,AFZ001484,Jagdish,Bhagwati,2
1965,1945,1964,5,AFZ001671,Rudolph,Blitz,2
1965,1945,1964,5,AFZ002239,Henry,Bruton,2
1965,1945,1964,5,AFZ002984,Hollis,Chenery,2
1965,1945,1964,5,AFZ003217,Robert,Clower,2
1965,1945,1964,5,AFZ004412,Richard,Easterlin,2
1965,1945,1964,5,AFZ004644,Stephen,Enke,2
1965,1945,1964,5,AFZ004954,William,Fellner,2
1965,1945,1964,5,AFZ006220,David,Granick,2
1965,1945,1964,5,AFZ006326,Zvi,Griliches,2
1965,1945,1964,5,AFZ006581,Everett,Hagen,2
1965,1945,1964,5,AFZ006665,D,Hamberg,2
1965,1945,1964,5,AFZ006966,Earl,Heady,2
1965,1945,1964,5,AFZ007773,Ken-ichi,Inada,2
1965,1945,1964,5,AFZ008124,Harry,Johnson,2
1965,1945,1964,5,AFZ008154,Bruce,Johnston,2
1965,1945,1964,5,AFZ008280,Alfred,Kahn,2
1965,1945,1964,5,AFZ008370,Subbiah,Kannappan,2
1965,1945,1964,5,AFZ008745,Charles,Kindleberger,2
1965,1945,1964,5,AFZ009306,Simon,Kuznets,2
1965,1945,1964,5,AFZ012204,Manning,Nash,2
1965,1945,1964,5,AFZ012524,Warren,Nutter,2
1965,1945,1964,5,AFZ013238,Harvey,Perloff,2
1965,1945,1964,5,AFZ014336,Joan,Robinson,2
1965,1945,1964,5,AFZ015329,Warren,Scoville,2
1965,1945,1964,5,AFZ015559,John,Sheahan,2
1965,1945,1964,5,AFZ016004,Arthur,Smithies,2
1965,1945,1964,5,AFZ016416,Calvin,Stillman,2
1965,1945,1964,5,AFZ016756,Akira,Takayama,2
1965,1945,1964,5,AFZ017247,S,Triantis,2
1965,1945,1964,5,AFZ017362,Ralph,Turvey,2
1965,1945,1964,5,AFZ017461,Hirofumi,Uzawa,2
1965,1945,1964,10,AFZ002133,Martin,Bronfenbrenner,5
1965,1945,1964,10,AFZ008103,Leif,Johansen,5
1965,1945,1964,10,AFZ001927,Kenneth,Boulding,4
1965,1945,1964,10,AFZ007464,Bert,Hoselitz,4
1965,1945,1964,10,AFZ010746,Edwin,Mansfield,4
1965,1945,1964,10,AFZ012367,William,Nicholls,4
1965,1945,1964,10,AFZ016077,Robert,Solow,4
1965,1945,1964,10,AFZ009724,Harvey,Leibenstein,3
1965,1945,1964,10,AFZ015405,Jati,Sengupta,3
1965,1945,1964,10,AFZ016533,Adolf,Sturmthal,3
1965,1945,1964,10,AFZ017100,Jan,Tinbergen,3
1965,1945,1964,10,AFZ000363,Akihiro,Amano,2
1965,1945,1964,10,AFZ001484,Jagdish,Bhagwati,2
1965,1945,1964,10,AFZ001671,Rudolph,Blitz,2
1965,1945,1964,10,AFZ002239,Henry,Bruton,2
1965,1945,1964,10,AFZ002984,Hollis,Chenery,2
1965,1945,1964,10,AFZ003217,Robert,Clower,2
1965,1945,1964,10,AFZ004412,Richard,Easterlin,2
1965,1945,1964,10,AFZ004644,Stephen,Enke,2
1965,1945,1964,10,AFZ004954,William,Fellner,2
1965,1945,1964,10,AFZ006220,David,Granick,2
1965,1945,1964,10,AFZ006326,Zvi,Griliches,2
1965,1945,1964,10,AFZ006581,Everett,Hagen,2
1965,1945,1964,10,AFZ006665,D,Hamberg,2
1965,1945,1964,10,AFZ006966,Earl,Heady,2
1965,1945,1964,10,AFZ007773,Ken-ichi,Inada,2
1965,1945,1964,10,AFZ008124,Harry,Johnson,2
1965,1945,1964,10,AFZ008154,Bruce,Johnston,2
1965,1945,1964,10,AFZ008280,Alfred,Kahn,2
1965,1945,1964,10,AFZ008370,Subbiah,Kannappan,2
1965,1945,1964,10,AFZ008745,Charles,Kindleberger,2
1965,1945,1964,10,AFZ009306,Simon,Kuznets,2
1965,1945,1964,10,AFZ012204,Manning,Nash,2
1965,1945,1964,10,AFZ012524,Warren,Nutter,2
1965,1945,1964,10,AFZ013238,Harvey,Perloff,2
1965,1945,1964,10,AFZ014336,Joan,Robinson,2
1965,1945,1964,10,AFZ015329,Warren,Scoville,2
1965,1945,1964,10,AFZ015559,John,Sheahan,2
1965,1945,1964,10,AFZ016004,Arthur,Smithies,2
1965,1945,1964,10,AFZ016416,Calvin,Stillman,2
1965,1945,1964,10,AFZ016756,Akira,Takayama,2
1965,1945,1964,10,AFZ017247,S,Triantis,2
1965,1945,1964,10,AFZ017362,Ralph,Turvey,2
1965,1945,1964,10,AFZ017461,Hirofumi,Uzawa,2
1966,1946,1965,1,AFZ002133,Martin,Bronfenbrenner,5
1966,1946,1965,1,AFZ008103,Leif,Johansen,5
1966,1946,1965,1,AFZ001927,Kenneth,Boulding,4
1966,1946,1965,1,AFZ007464,Bert,Hoselitz,4
1966,1946,1965,1,AFZ010746,Edwin,Mansfield,4
1966,1946,1965,1,AFZ012367,William,Nicholls,4
1966,1946,1965,1,AFZ015405,Jati,Sengupta,4
1966,1946,1965,1,AFZ016077,Robert,Solow,4
1966,1946,1965,5,AFZ002133,Martin,Bronfenbrenner,5
1966,1946,1965,5,AFZ008103,Leif,Johansen,5
1966,1946,1965,5,AFZ001927,Kenneth,Boulding,4
1966,1946,1965,5,AFZ007464,Bert,Hoselitz,4
1966,1946,1965,5,AFZ010746,Edwin,Mansfield,4
1966,1946,1965,5,AFZ012367,William,Nicholls,4
1966,1946,1965,5,AFZ015405,Jati,Sengupta,4
1966,1946,1965,5,AFZ016077,Robert,Solow,4
1966,1946,1965,5,AFZ007773,Ken-ichi,Inada,3
1966,1946,1965,5,AFZ009306,Simon,Kuznets,3
1966,1946,1965,5,AFZ009724,Harvey,Leibenstein,3
1966,1946,1965,5,AFZ016533,Adolf,Sturmthal,3
1966,1946,1965,5,AFZ017100,Jan,Tinbergen,3
1966,1946,1965,10,AFZ002133,Martin,Bronfenbrenner,5
1966,1946,1965,10,AFZ008103,Leif,Johansen,5
1966,1946,1965,10,AFZ001927,Kenneth,Boulding,4
1966,1946,1965,10,AFZ007464,Bert,Hoselitz,4
1966,1946,1965,10,AFZ010746,Edwin,Mansfield,4
1966,1946,1965,10,AFZ012367,William,Nicholls,4
1966,1946,1965,10,AFZ015405,Jati,Sengupta,4
1966,1946,1965,10,AFZ016077,Robert,Solow,4
1966,1946,1965,10,AFZ007773,Ken-ichi,Inada,3
1966,1946,1965,10,AFZ009306,Simon,Kuznets,3
1966,1946,1965,10,AFZ009724,Harvey,Leibenstein,3
1966,1946,1965,10,AFZ016533,Adolf,Sturmthal,3
1966,1946,1965,10,AFZ017100,Jan,Tinbergen,3
1966,1946,1965,10,AFZ000363,Akihiro,Amano,2
1966,1946,1965,10,AFZ001484,Jagdish,Bhagwati,2
1966,1946,1965,10,AFZ001671,Rudolph,Blitz,2
1966,1946,1965,10,AFZ002239,Henry,Bruton,2
1966,1946,1965,10,AFZ002984,Hollis,Chenery,2
1966,1946,1965,10,AFZ003217,Robert,Clower,2
1966,1946,1965,10,AFZ004412,Richard,Easterlin,2
1966,1946,1965,10,AFZ004644,Stephen,Enke,2
1966,1946,1965,10,AFZ004954,William,Fellner,2
1966,1946,1965,10,AFZ004985,C,Ferguson,2
1966,1946,1965,10,AFZ006220,David,Granick,2
1966,1946,1965,10,AFZ006326,Zvi,Griliches,2
1966,1946,1965,10,AFZ006581,Everett,Hagen,2
1966,1946,1965,10,AFZ006665,D,Hamberg,2
1966,1946,1965,10,AFZ006966,Earl,Heady,2
1966,1946,1965,10,AFZ008124,Harry,Johnson,2
1966,1946,1965,10,AFZ008154,Bruce,Johnston,2
1966,1946,1965,10,AFZ008280,Alfred,Kahn,2
1966,1946,1965,10,AFZ008370,Subbiah,Kannappan,2
1966,1946,1965,10,AFZ008745,Charles,Kindleberger,2
1966,1946,1965,10,AFZ010937,Benton,Massell,2
1966,1946,1965,10,AFZ012116,Hla,Myint,2
1966,1946,1965,10,AFZ012204,Manning,Nash,2
1966,1946,1965,10,AFZ012524,Warren,Nutter,2
1966,1946,1965,10,AFZ013238,Harvey,Perloff,2
1966,1946,1965,10,AFZ014336,Joan,Robinson,2
1966,1946,1965,10,AFZ015069,Sayre,Schatz,2
1966,1946,1965,10,AFZ015329,Warren,Scoville,2
1966,1946,1965,10,AFZ015559,John,Sheahan,2
1966,1946,1965,10,AFZ016004,Arthur,Smithies,2
1966,1946,1965,10,AFZ016416,Calvin,Stillman,2
1966,1946,1965,10,AFZ016756,Akira,Takayama,2
1966,1946,1965,10,AFZ017247,S,Triantis,2
1966,1946,1965,10,AFZ017362,Ralph,Turvey,2
1966,1946,1965,10,AFZ017461,Hirofumi,Uzawa,2
1966,1946,1965,10,AFZ018122,Robert,Weintraub,2
1967,1947,1966,1,AFZ002133,Martin,Bronfenbrenner,5
1967,1947,1966,1,AFZ008103,Leif,Johansen,5
1967,1947,1966,1,AFZ015405,Jati,Sengupta,5
1967,1947,1966,5,AFZ002133,Martin,Bronfenbrenner,5
1967,1947,1966,5,AFZ008103,Leif,Johansen,5
1967,1947,1966,5,AFZ015405,Jati,Sengupta,5
1967,1947,1966,5,AFZ001927,Kenneth,Boulding,4
1967,1947,1966,5,AFZ007464,Bert,Hoselitz,4
1967,1947,1966,5,AFZ010746,Edwin,Mansfield,4
1967,1947,1966,5,AFZ012367,William,Nicholls,4
1967,1947,1966,5,AFZ016077,Robert,Solow,4
1967,1947,1966,5,AFZ003956,Robert,Dernberger,3
1967,1947,1966,5,AFZ007773,Ken-ichi,Inada,3
1967,1947,1966,5,AFZ009306,Simon,Kuznets,3
1967,1947,1966,5,AFZ009724,Harvey,Leibenstein,3
1967,1947,1966,5,AFZ016533,Adolf,Sturmthal,3
1967,1947,1966,5,AFZ017100,Jan,Tinbergen,3
1967,1947,1966,5,AFZ017247,S,Triantis,3
1967,1947,1966,10,AFZ002133,Martin,Bronfenbrenner,5
1967,1947,1966,10,AFZ008103,Leif,Johansen,5
1967,1947,1966,10,AFZ015405,Jati,Sengupta,5
1967,1947,1966,10,AFZ001927,Kenneth,Boulding,4
1967,1947,1966,10,AFZ007464,Bert,Hoselitz,4
1967,1947,1966,10,AFZ010746,Edwin,Mansfield,4
1967,1947,1966,10,AFZ012367,William,Nicholls,4
1967,1947,1966,10,AFZ016077,Robert,Solow,4
1967,1947,1966,10,AFZ003956,Robert,Dernberger,3
1967,1947,1966,10,AFZ007773,Ken-ichi,Inada,3
1967,1947,1966,10,AFZ009306,Simon,Kuznets,3
1967,1947,1966,10,AFZ009724,Harvey,Leibenstein,3
1967,1947,1966,10,AFZ016533,Adolf,Sturmthal,3
1967,1947,1966,10,AFZ017100,Jan,Tinbergen,3
1967,1947,1966,10,AFZ017247,S,Triantis,3
1967,1947,1966,10,AFZ000363,Akihiro,Amano,2
1967,1947,1966,10,AFZ000816,Werner,Baer,2
1967,1947,1966,10,AFZ001484,Jagdish,Bhagwati,2
1967,1947,1966,10,AFZ001671,Rudolph,Blitz,2
1967,1947,1966,10,AFZ002239,Henry,Bruton,2
1967,1947,1966,10,AFZ002984,Hollis,Chenery,2
1967,1947,1966,10,AFZ003217,Robert,Clower,2
1967,1947,1966,10,AFZ004103,Joel,Dirlam,2
1967,1947,1966,10,AFZ004412,Richard,Easterlin,2
1967,1947,1966,10,AFZ004644,Stephen,Enke,2
1967,1947,1966,10,AFZ004954,William,Fellner,2
1967,1947,1966,10,AFZ004985,C,Ferguson,2
1967,1947,1966,10,AFZ006220,David,Granick,2
1967,1947,1966,10,AFZ006326,Zvi,Griliches,2
1967,1947,1966,10,AFZ006581,Everett,Hagen,2
1967,1947,1966,10,AFZ006665,D,Hamberg,2
1967,1947,1966,10,AFZ006966,Earl,Heady,2
1967,1947,1966,10,AFZ008124,Harry,Johnson,2
1967,1947,1966,10,AFZ008154,Bruce,Johnston,2
1967,1947,1966,10,AFZ008280,Alfred,Kahn,2
1967,1947,1966,10,AFZ008370,Subbiah,Kannappan,2
1967,1947,1966,10,AFZ008745,Charles,Kindleberger,2
1967,1947,1966,10,AFZ010937,Benton,Massell,2
1967,1947,1966,10,AFZ011489,Raymond,Mikesell,2
1967,1947,1966,10,AFZ012116,Hla,Myint,2
1967,1947,1966,10,AFZ012204,Manning,Nash,2
1967,1947,1966,10,AFZ012524,Warren,Nutter,2
1967,1947,1966,10,AFZ013238,Harvey,Perloff,2
1967,1947,1966,10,AFZ014336,Joan,Robinson,2
1967,1947,1966,10,AFZ015069,Sayre,Schatz,2
1967,1947,1966,10,AFZ015329,Warren,Scoville,2
1967,1947,1966,10,AFZ015559,John,Sheahan,2
1967,1947,1966,10,AFZ016004,Arthur,Smithies,2
1967,1947,1966,10,AFZ016416,Calvin,Stillman,2
1967,1947,1966,10,AFZ016756,Akira,Takayama,2
1967,1947,1966,10,AFZ017362,Ralph,Turvey,2
1967,1947,1966,10,AFZ017461,Hirofumi,Uzawa,2
1967,1947,1966,10,AFZ018122,Robert,Weintraub,2
1968,1948,1967,1,AFZ002133,Martin,Bronfenbrenner,5
1968,1948,1967,1,AFZ008103,Leif,Johansen,5
1968,1948,1967,1,AFZ015405,Jati,Sengupta,5
1968,1948,1967,5,AFZ002133,Martin,Bronfenbrenner,5
1968,1948,1967,5,AFZ008103,Leif,Johansen,5
1968,1948,1967,5,AFZ015405,Jati,Sengupta,5
1968,1948,1967,5,AFZ001927,Kenneth,Boulding,4
1968,1948,1967,5,AFZ007464,Bert,Hoselitz,4
1968,1948,1967,5,AFZ010746,Edwin,Mansfield,4
1968,1948,1967,5,AFZ012367,William,Nicholls,4
1968,1948,1967,5,AFZ016077,Robert,Solow,4
1968,1948,1967,5,AFZ001671,Rudolph,Blitz,3
1968,1948,1967,5,AFZ003956,Robert,Dernberger,3
1968,1948,1967,5,AFZ004985,C,Ferguson,3
1968,1948,1967,5,AFZ007773,Ken-ichi,Inada,3
1968,1948,1967,5,AFZ009306,Simon,Kuznets,3
1968,1948,1967,5,AFZ009724,Harvey,Leibenstein,3
1968,1948,1967,5,AFZ016533,Adolf,Sturmthal,3
